SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
70038378,I70038378,P,"Pg available near metro inox cinema, churchgate, marine lines station",Residential Apartment,South Mumbai,,0,3.0,27.0,1,0,3,4.0,N,"11th Jul, 2023",1688417724000.0,1692974261000,O,R,Churchgate Mansion,1,16500,16500,27.0,242655,294351,Y,"{'LATITUDE': '18.93233', 'LONGITUDE': '72.825908'}",55.7418,55.7418,103,Churchgate Mansion Entrance,PAID_OWNER_LISTING,"['Food Service Included', 'Attached Bathroom', 'Top Floor', 'Air Conditioned']",2023-09-11 00:00:00,1,600,55.74 sq.m.,"16,500/Bed",3 BHK Flat in Churchgate,,Owner,Owner,2023-07-11 11:31:20,1 month ago,[],"['FURNISHED', 'SHARED BY 3']",49.0,"[{'text': '2 Religious Places'}, {'text': '2 ATMs'}, {'text': '1 Hospital'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}, {'text': '1 Library'}]",Churchgate Mansion,Churchgate Mansion,2.0,4.0,16,South Mumbai,294351,Churchgate Mansion,Churchgate Mansion,1059,Churchgate,
69809784,E69809784,P,"One of most sort after gated residential society near to hiranandani central avenue. Most markets, metro stations, west,central/harbor lines intersections in close proximity distance of our society. Society and building has round the clock security,cctv surveillance, 24 hr water pg gets to use one allocated open podium car parking if available at an addtl payment of rs 2500 pm. Parking visible from our balcony. 3 lifts, clean surroundings pest controlled house with 24 hrs water very well placed gentry.",Residential Apartment,Central Mumbai suburbs,,0,2.0,23.0,1,4,3,22.0,"23,24,5,17,6,19,20,21","03rd Jul, 2023",1687345138000.0,1692787639000,O,R,Lake Pleasant,1,25000,25000,23.0,17230,15196,Y,"{'LATITUDE': '19.117516', 'LONGITUDE': '72.908449'}",99.40621,99.40621,"5,17,20,21,23,24,6,19,103",Lake Pleasant Hall,PAID_OWNER_LISTING,,2023-10-02 00:00:00,1,1070,99.41 sq.m.,"25,000/Bedroom",2 BHK Flat in Powai,,Owner,Owner,2023-07-03 00:00:00,1 month ago,[],"['FURNISHED', 'PRIVATE ROOM']",49.0,"[{'text': '1 Parking'}, {'text': '2 ATMs'}, {'text': '2 Hospitals'}, {'text': '2 Pharmacys'}]",Lake Pleasant,Lake Pleasant,1.0,7.0,14,Central Mumbai suburbs,15196,Lake Pleasant,Lake Pleasant,4879,Powai,
70699774,G70699774,P,"Flat sharing for girl, posh flat, with ac fridge gas bed cupboard attached bath no owner on 20th road, khar west",Residential Apartment,Mumbai South West,,0,1.0,22.0,1,3,3,4.0,P,"09th Aug, 2023",1691557934000.0,1692950839000,A,R,shivstan chs 20th road khar West ,1,11000,11000,22.0,0,0,N,"{'LATITUDE': '19.172613', 'LONGITUDE': '72.942474'}",46.4515,46.4515,103,"₹11,000, 1 bhk Residential Apartment in Dandpada, - Kitchen",PLATINUM_LISTING,,2023-10-08 00:00:00,1,500,46.45 sq.m.,"11,000/Bed","1 BHK Flat in Dandpada,",,Dealer: roof real estate ,Dealer,2023-08-09 10:42:15,2 weeks ago,[],"['FURNISHED', 'SHARED BY 2']",50.0,"[{'text': '12 Religious Places'}, {'text': '22 Hospitals'}, {'text': '1 Bus Depot'}]",shivstan chs 20th road khar West ,shivstan chs 20th road khar West ,1.0,3.0,17,Mumbai South West,0,shivstan chs 20th road khar West ,shivstan chs 20th road khar West ,0,"Dandpada,",
70363976,C70363976,P,"Decent separate studio apt, secure, gated society, for single boy or girl or 2 persons, close to mithibai and n m colleges, behind nanavati hospital, fully furnished with kitchen facilities",Studio Apartment,Mumbai South West,,0,1.0,49.0,1,2,3,5.0,N,"21st Jul, 2023",1689940662000.0,1690556113000,A,R,Alpa CHS,1,16000,16000,49.0,0,413805,N,"{'LATITUDE': '19.100843544', 'LONGITUDE': '72.840073496'}",30.193475,30.193475,"105,103","₹16,000, 1 bhk Studio Apartment in Vile Parle West - Bedroom",PLATINUM_LISTING,,2023-09-19 00:00:00,90,325,30.19 sq.m.,"16,000/Bedroom",Studio Apartments / 1 RK Flats in Vile Parle West,,Dealer: roof real estate ,Dealer,2023-07-21 17:27:43,1 month ago,[],"['FURNISHED', 'PRIVATE ROOM']",50.0,"[{'text': '4 Religious Places'}, {'text': '18 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '2 Miscellaneouss'}, {'text': '1 Library'}]",Alpa CHS,Alpa CHS,0.0,1.0,17,Mumbai South West,413805,Alpa CHS,Alpa CHS,4941,Vile Parle West,
70806490,N70806490,P,"Well maintained & secured pg/paying guest in abhismit aum heights, maharashtra . Available for students and working professionals. This is a 2 people sharing room rent 11000 . And hall sharing available rent 8500 .It can be shared by 4people. It is set in a spacious 74 sq.M. Carpet area with 2 bathrooms & 2 balconies. This property has others as well. You will get furnished room. 1 fridge, 1 curtains, 1 wardrobe, 1 light, 1 bed and 1 fan are available in the pg. There is 1 open parking. The pg residence is 1-5 years old. The property is available for rent from mon, 14 aug 2023. 2 beds are right now available in this property. Based on the current market rate, this paying guest room is available at an affordable price of  8500. You will have to pay  8500 as security deposit. Minimum contract duration for pg will be 4 months. You will have to serve a notice period of 2 months. You will be charged 8500 amount for exiting before completion of rental agreement. Within the pg, follow these house rules: Alcohol not allowed, pets not allowed, smoking allowed and visitors not allowed. Additionally, do not fight and any mess up in house . Friendly with everyone.",Residential Apartment,Mumbai Andheri-Dahisar,,0,2.0,115.0,1,5,1,15.0,"44,33,23,24,47,25,17,28,19,5,6,8,9,40,30,41,20,42,31,21,10,32,43","17th Aug, 2023",1692015288000.0,1692966384000,O,R,Abhismit Aum Heights,1,8500,8500,115.0,282861,510505,N,"{'LATITUDE': '19.160178', 'LONGITUDE': '72.835728'}",73.579176,73.579176,"17,5,8,20,21,10,32,44,23,24,47,28,19,6,9,40,30,41,42,43,33,25,31",Abhismit Aum Heights Hall,PAID_OWNER_LISTING,"['Close to Metro Station', 'North-East Facing', 'Private Garden']",2023-11-16 00:00:00,1,792,73.58 sq.m.,"8,500/Bed",2 BHK Flat in Shastri Nagar,,Owner,Owner,2023-08-17 00:00:00,1 week ago,[],"['FURNISHED', 'SHARED BY 2']",49.0,"[{'text': '1 Parking'}, {'text': '3 Religious Places'}, {'text': '3 ATMs'}, {'text': '18 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '2 Bus Depots'}, {'text': '2 Miscellaneouss'}]",Abhismit Aum Heights,Abhismit Aum Heights,2.0,11.0,218,Mumbai Andheri-Dahisar,510505,Abhismit Aum Heights,Abhismit Aum Heights,12078,Shastri Nagar,1003
70835204,L70835204,P,"With an experience panning over 20 years and having served varied guests, we at svb paying guest will be the answer to your search for a clean, sanitized and trusted home. Located in a safe neighborhood, we offer various modern amenities, including a washing machine, refrigerator, gas stove and wi-Fi. You will be provided with a fully furnished room. Rent includes wifi, electricity, water, gas stove and daily cleaning and our property has 24 hours of water and electricity supply. Keeping in mind this testing time that the world goes through, we are committed to keeping your safety as our top priority and have decided that our pg rooms will be single occupancy with regular cleaning and sanitation being undertaken. We guarantee cleanliness from our side and expect the same from our paying guests. This pg is near major commercial and educational hubs and is at a walking distance from all basic amenities. This paying guest service is suitable for both students and working professional and is personally managed by the owners of the property. We constantly adapt and improve our facilities as per the requirements of the paying guests. Contact the owner for more details!",Independent House/Villa,Navi Mumbai,,0,4.0,4.0,1,3,3,2.0,"44,23,24,5,6,39,29,8,40,30,41,32","16th Aug, 2023",1692180237000.0,1692988189000,O,R,,1,4000,4000,4.0,0,0,N,"{'LATITUDE': '19.037049', 'LONGITUDE': '73.011391'}",78.96755,78.96755,"5,8,32,44,23,24,6,39,29,40,30,41,105","₹4000, 4 bhk House/Villa in Sector 16A Nerul - Bedroom",PAID_OWNER_LISTING,"['Furnished', 'Housekeeping available']",2023-10-16 00:00:00,2,850,78.97 sq.m.,"4,000/Bedroom",4 Bedroom House in Sector 16A Nerul,,Owner,Owner,2023-08-16 15:33:58,1 week ago,[],"['FURNISHED', 'PRIVATE ROOM']",48.0,"[{'text': '2 Parkings'}, {'text': '3 Religious Places'}, {'text': '1 ATM'}, {'text': '19 Hospitals'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}]",,,0.0,,15,Navi Mumbai,0,,,21803,Sector 16A Nerul,Row House Plot No. 41 And 42
70247048,P70247048,P,"Near santacruz station,near bkc,near mumbai university, best service like hotel",Independent/Builder Floor,Mumbai Andheri-Dahisar,,0,5.0,8.0,1,5,3,4.0,"23,24,25,32","15th Jul, 2023",1689389986000.0,1691470184000,O,R,prafull hall ,1,8000,8000,8.0,0,0,N,"{'LATITUDE': '19.1914596', 'LONGITUDE': '72.8583984'}",92.903,92.903,"32,23,24,25,106,105,103","₹8000, 5 bhk Builder Floor in 8th road - Entrance",PAID_OWNER_LISTING,"['Food Service Included', 'Laundry Service available', 'Housekeeping available', 'North-East Facing']",2023-10-14 00:00:00,4,1000,92.9 sq.m.,"8,000/Bed",5 BHK Independent Builder Floor in 8th road,,Owner,Owner,2023-07-15 08:29:47,1 month ago,[],"['FURNISHED', 'SHARED BY 4']",49.0,"[{'text': '4 Religious Places'}, {'text': '35 Hospitals'}, {'text': '1 Bus Depot'}]",prafull hall ,prafull hall ,0.0,2.0,218,Mumbai Andheri-Dahisar,0,prafull hall ,prafull hall ,0,8th road,2nd Floor
70699844,A70699844,S,"Piramal vaikunth is one of thane's most sought after destination for apartments and this 2 bhk flat in balkum is your opportunity to be a part of this community. This property faces the east direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 1040 sq.Ft. This flat is situated on the 18th floor of this 32 floors tall residential building. This 1-5 years old property is available for immediate possession as the project is ready to move. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. This flat is located near close to school, close to metro station, close to hospital and close to market. Many of the modern amenities being offered, like swimming pool, club house / community center, fitness centre / gym, park, lift(s), visitor parking, maintenance staff, shopping centre, security personnel and water softening plant, will provide a pleasant living experience for you. The housing society ensures a continuous supply of water to your flat from borewell/tank and municipal corporation.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Thane,1.0,1,2.0,22115.0,4,6,1,32.0,"23,45,24,46,25,47,26,28,29,31,10,33,12,17,39,19,1,2,3,5,6,8,9,40,41,20,42,21,43","09th Aug, 2023",1691558183000.0,1691569819000,A,R,Piramal Vaikunth,1,23000000,23000000,22115.0,237262,373294,Y,"{'LATITUDE': '19.223389', 'LONGITUDE': '72.989916'}",96.61912,96.61912,"10,17,2,5,8,20,21,23,45,24,46,47,28,29,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103",Piramal Vaikunth Hall,PREMIUM_LISTING,"['Private Garden', 'Balkum within 250m', 'Narayana Nearby']",2023-10-08 00:00:00,1,1040,96.62 sq.m.,2.3 Cr,2 BHK Flat in Balkum,Freehold,Dealer: GharMilGaya.com,Dealer,2023-08-09 15:00:57,2 weeks ago,['FEATURED'],"['READY TO MOVE', 'RESALE', 'RERA']",13.0,"[{'text': '1 Railway Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '2 Office Complexes'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Piramal Vaikunth,Piramal Vaikunth,1.0,18,219,Thane,373294,Piramal Vaikunth,Piramal Vaikunth,7934,Balkum,0000
68802070,H68802070,R,"Immediate possession
New building untouch flat with occupation certificate received
The list of amenities which will all be optional in next 6 months time are as follows
 External amenities
20,000 sq ft of sky club recreations which includes

 Sky swimming pool
 Rooftop juice bar
 Sky gym
 Games arcade
 Cricket pitch
 Golf pitt

 11,000 sq ft of sprawling ground level amenities like

 Multipurpose court
 Skating rink
 Cycling track
 Amphitheater
 Reflexology pathway
 Senior citizen gym
 Hopscotch and much more

 *other exclusive features*
* on call buttler
* personalised fashion studio
* on call chauffeur
* vip guest lounge
* organic mart

 *internal amenities*
* digital & phone synchronised app for door lock
* lavish living rooms with imported marble flooring & french windows
* optimally planned kitchens with cooking hob , modular & overhead storage shelves
* bathroom fittings with world - Class fittings and embelishments

*platinum life*",Residential Apartment,Mumbai Andheri-Dahisar,,0,2.0,68.0,4,1,6,15.0,"33,12,25,47,26,29,1,3,6,8,9,40,30,41,20,42,21,43",Yesterday,1682679923000.0,1692974388000,A,R,Platinum Life,1,75000,75000,68.0,296473,750595,N,"{'LATITUDE': '19.1267832', 'LONGITUDE': '72.8326595'}",102.1933,102.1933,"8,20,21,47,29,1,6,9,40,30,41,42,43,33,12,25,26,3,101,103",Platinum Life Hall,PREMIUM_LISTING,"['North Facing', 'Private Garden', 'Full Power Backup', 'DN NAGAR Nearby']",2023-10-24 00:00:00,1,1100,102.19 sq.m.,"75,000",2 BHK Flat in DN Nagar,,Dealer: KWICK PROPERTY CONSULTANTS,Dealer,2023-08-25 00:00:00,24 hrs ago,['FEATURED'],"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",5.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Miscellaneous'}]",Platinum Life,Platinum Life,0.0,7,218,Mumbai Andheri-Dahisar,750595,Platinum Life,Platinum Life,19163,DN Nagar,704
70916930,G70916930,P,"Spacious bedroom with 
Double size bed with durafit mattress
Good intirior, ambience lighting, air conditioner, bright flooring, long lenth windows with designer curtains, with study table, with indian sitting at window , attached washroom with gyser, cumoard, jaguar shower panel, society with lift, big passage entry, bedroom with personalised lock
Security check entry at society passage",Residential Apartment,Thane,,0,1.0,51.0,1,3,3,7.0,"23,24,21","22nd Aug, 2023",1692534349000.0,1692777355000,O,R,Highway Darshan,1,20000,20000,51.0,0,412496,N,"{'LATITUDE': '19.22071', 'LONGITUDE': '72.986786'}",36.23217,36.23217,"21,23,24,101,102","₹20,000, 1 bhk Residential Apartment in Thane West - Bedroom",PAID_OWNER_LISTING,"['East Facing', 'Close to Metro Station']",2023-10-20 00:00:00,1,390,36.23 sq.m.,"20,000/Bedroom",1 BHK Flat in Thane West,,Owner,Owner,2023-08-22 00:00:00,4 days ago,[],"['FURNISHED', 'PRIVATE ROOM']",49.0,"[{'text': '2 Religious Places'}, {'text': '1 ATM'}, {'text': '18 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Miscellaneous'}, {'text': '1 Library'}]",Highway Darshan,Highway Darshan,1.0,1,219,Thane,412496,Highway Darshan,Highway Darshan,1107,Thane West,"102, Shivanand Chs, Teen Hath Naka"
70484400,H70484400,P,"Pg for boys and girls available with price of:

(|) single sharing - 22k to 25k
 (||) double sharing - 10k 12k 

 Hall - 7k",Residential Apartment,Thane,,0,4.0,6.0,1,0,6,17.0,"44,23,45,24,17,29,40,41,42,21","28th Jul, 2023",1690541978000.0,1692976956000,O,R,"Terraform Petunia, G Corp ",1,8000,8000,6.0,0,0,N,"{'LATITUDE': '19.267984', 'LONGITUDE': '72.970973'}",116.12875,116.12875,"17,21,44,23,45,24,29,40,41,42","₹8000, 4 bhk Residential Apartment in Kasar vadavali - Bedroom",PAID_OWNER_LISTING,"['Fresh Construction', 'Gated Society', 'Furnished']",2024-07-26 00:00:00,1,1250,116.13 sq.m.,"8,000/Bed",4 BHK Flat in Kasar vadavali,,Owner,Owner,2023-07-28 16:29:38,4 weeks ago,[],"['FURNISHED', 'SHARED BY 2']",39.0,"[{'text': '1 Shopping'}, {'text': '3 Religious Places'}, {'text': '6 ATMs'}, {'text': '12 Hospitals'}, {'text': '1 Pharmacy'}]","Terraform Petunia, G Corp ","Terraform Petunia, G Corp ",2.0,11,219,Thane,0,"Terraform Petunia, G Corp ","Terraform Petunia, G Corp ",1131,Kasar vadavali,1501
70484128,A70484128,P,"Pg for boys and girls in thane with below price:

 (|) single sharing - 15k-22k 
 (||) double sharing - 10k-12k",Residential Apartment,Thane,,0,4.0,6.0,1,0,6,30.0,"24,40,41,42,21","28th Jul, 2023",1690541467000.0,1692977338000,O,R,nul,1,8000,8000,6.0,0,0,N,"{'LATITUDE': '19.25756', 'LONGITUDE': '72.98296'}",116.12875,116.12875,"21,24,40,41,42,103","₹8000, 4 bhk Residential Apartment in Hiranandani Estate - Hall",PAID_OWNER_LISTING,"['Air Conditioned', 'Fresh Construction', 'Gated Society', 'Furnished']",2024-07-26 00:00:00,1,1250,116.13 sq.m.,"8,000/Bed",4 BHK Flat in Hiranandani Estate,,Owner,Owner,2023-07-28 16:21:07,4 weeks ago,[],"['FURNISHED', 'SHARED BY 2']",50.0,"[{'text': '1 Shopping'}, {'text': '2 Religious Places'}, {'text': '6 ATMs'}, {'text': '15 Hospitals'}, {'text': '1 Pharmacy'}]",nul,nul,2.0,25,219,Thane,0,nul,nul,5102,Hiranandani Estate,
70484644,C70484644,P,"Pg for boys and girls near by wagle estate with price:

 Double sharing common bed- 7.5
 Master bed - 7.5k 
 Hall -6.5k
Everything will be common",Residential Apartment,Thane,,0,3.0,7.0,1,0,3,6.0,"40,41,42,21","28th Jul, 2023",1690542367000.0,1692974250000,O,R,"Anurag Society , manthan society ",1,7500,7500,7.0,0,0,N,"{'LATITUDE': '72.977264', 'LONGITUDE': '19.231418'}",104.515875,104.515875,"21,40,41,42,106,105,103","₹7500, 3 bhk Residential Apartment in Louis Wadi close to wagle estate - Bedroom",PAID_OWNER_LISTING,"['Air Conditioned', 'Gated Society', 'Furnished']",2024-07-26 00:00:00,1,1125,104.52 sq.m.,"7,500/Bed",3 BHK Flat in Louis Wadi close to wagle estate,,Owner,Owner,2023-07-28 16:36:08,4 weeks ago,[],"['FURNISHED', 'SHARED BY 2']",,,"Anurag Society , manthan society ","Anurag Society , manthan society ",2.0,2,219,Thane,0,"Anurag Society , manthan society ","Anurag Society , manthan society ",0,Louis Wadi close to wagle estate,3/4
70816344,D70816344,P,"If you are looking for pg/paying guest in sector 21 nerul, navi mumbai, your search ends here. Check out this option for people like you in monil cottage, navi mumbai. It is a sharing room. You have to share it with 2 people. The property has 2 bedrooms with 2 bathrooms & 2 balconies built in a 850 sq.Ft. Carpet area. It is a furnished room. The property comprise of 1 light, 1 ac, 2 wardrobe, 1 fan, 2 geyser, 1 washing machine, 1 stove, 1 fridge, 1 water purifier, 1 microwave, 1 modular kitchen, 1 dining table, 3 curtains and 1 exhaust fan. Parking available: 1 open parking. It is a 5-10 years old pg accommodation. The room is available from tue, 15 aug 2023. This pg has 6 beds. This room is currently available for 6000 only. A refundable amount of 6000 as security will be required initially. Minimum contract duration for pg will be 1 month. You will have to serve a notice period of 1 month. Some house rules are alcohol not allowed, pets not allowed, smoking not allowed, party/event not allowed and visitors not allowed. You will also get water storage and security / fire alarm, in a gated society. Additionally, the property has partial power back up. This property faces the north-East direction. Anti skid vitrified flooring are in all the rooms.

6000- Triple sharing
8000 - Double sharing 
12000- Sungle",Residential Apartment,Navi Mumbai,,0,2.0,7.0,1,5,2,3.0,"23,24,17,29,30,41,32","19th Aug, 2023",1692087724000.0,1692988112000,O,R,Vintage Paying PG,1,6000,6000,7.0,0,0,N,"{'LATITUDE': '19.029645', 'LONGITUDE': '73.020627'}",78.96755,78.96755,"17,32,23,24,29,30,41,106,105,103","₹6000, 2 bhk Residential Apartment in Sector 21 Nerul - Bedroom",PAID_OWNER_LISTING,,2024-08-16 00:00:00,1,850,78.97 sq.m.,"6,000/Bed",2 BHK Flat in Sector 21 Nerul,,Owner,Owner,2023-08-19 14:17:30,1 week ago,[],"['FURNISHED', 'SHARED BY 2']",50.0,"[{'text': '4 Parkings'}, {'text': '2 Religious Places'}, {'text': '1 ATM'}, {'text': '18 Hospitals'}, {'text': '1 Miscellaneous'}]",Vintage Paying PG,Vintage Paying PG,2.0,2,15,Navi Mumbai,0,Vintage Paying PG,Vintage Paying PG,21757,Sector 21 Nerul,Monil Cottage
70485228,D70485228,P,"Pg for boys and girls (Separate) with price of: 

 (||) double sharing ( Common ) - 5k 
 (||) double sharing (Master )- 5.5k",Residential Apartment,Mumbai Beyond Thane,,0,3.0,3.0,1,0,1,22.0,"24,9,40,41,42,21","28th Jul, 2023",1690543531000.0,1692889901000,O,R,Bhiwandi Tata mantra,1,5000,5000,3.0,0,0,N,"{'LATITUDE': '19.268855', 'LONGITUDE': '73.045851'}",148.6448,148.6448,"21,24,9,40,41,42","₹5000, 3 bhk Residential Apartment in Bhiwandi - Hall",PAID_OWNER_LISTING,"['Gated Society', 'Furnished']",2024-07-26 00:00:00,1,1600,148.64 sq.m.,"5,000/Bed",3 BHK Flat in Bhiwandi,,Owner,Owner,2023-07-28 16:55:31,4 weeks ago,[],"['FURNISHED', 'SHARED BY 2']",14.0,"[{'text': '1 Religious Place'}, {'text': '11 Hospitals'}, {'text': '1 Miscellaneous'}]",Bhiwandi Tata mantra,Bhiwandi Tata mantra,3.0,13,274,Mumbai Beyond Thane,0,Bhiwandi Tata mantra,Bhiwandi Tata mantra,1116,Bhiwandi,
70629508,K70629508,P,"1. This building is not a tower but has only 6floors.
2. It is located on central avenue road having all the banks branches near by.
3. It is the 1st building near diamond garden, 10 mins. Walk from chembur railway station and 5 mins. Walk from mumbai pune road.
4. Temple, church are nearby, within 5mins. Walk.
5. The pg accommodation is a master bedroom with a double bed, a built in wardrobe, fitted ac, attached bathroom with 24hr hot and cold running water.",Residential Apartment,Mumbai Harbour,,0,2.0,25.0,1,3,3,6.0,"23,45,24,25,17,29,6,8,40,30,41,20,42,21,32","14th Aug, 2023",1691220608000.0,1692789892000,O,R,blue diamond apartments,1,25000,25000,25.0,0,0,N,"{'LATITUDE': '19.060577', 'LONGITUDE': '72.899179'}",92.903,92.903,"17,8,20,21,32,23,45,24,29,6,40,30,41,42,25,106,105,103","₹25,000, 2 bhk Residential Apartment in Chembur East - Building",PAID_OWNER_LISTING,"['Laundry Service available', 'Attached Bathroom', 'Private Garden', 'East Facing']",2023-11-13 00:00:00,1,1000,92.9 sq.m.,"25,000/Bedroom",2 BHK Flat in Chembur East,,Owner,Owner,2023-08-14 00:00:00,1 week ago,[],"['FURNISHED', 'PRIVATE ROOM']",50.0,"[{'text': '6 Religious Places'}, {'text': '27 Hospitals'}, {'text': '2 Pharmacys'}]",blue diamond apartments,blue diamond apartments,1.0,6,13,Mumbai Harbour,0,blue diamond apartments,blue diamond apartments,4893,Chembur East,
70038378,I70038378,P,"Pg available near metro inox cinema, churchgate, marine lines station",Residential Apartment,South Mumbai,,0,3.0,27.0,1,0,3,4.0,N,"11th Jul, 2023",1688417724000.0,1692974261000,O,R,Churchgate Mansion,1,16500,16500,27.0,242655,294351,Y,"{'LATITUDE': '18.93233', 'LONGITUDE': '72.825908'}",55.7418,55.7418,103,Churchgate Mansion Entrance,PAID_OWNER_LISTING,"['Food Service Included', 'Attached Bathroom', 'Top Floor', 'Air Conditioned']",2023-09-11 00:00:00,1,600,55.74 sq.m.,"16,500/Bed",3 BHK Flat in Churchgate,,Owner,Owner,2023-07-11 11:31:20,1 month ago,[],"['FURNISHED', 'SHARED BY 3']",49.0,"[{'text': '2 Religious Places'}, {'text': '2 ATMs'}, {'text': '1 Hospital'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}, {'text': '1 Library'}]",Churchgate Mansion,Churchgate Mansion,2.0,4,16,South Mumbai,294351,Churchgate Mansion,Churchgate Mansion,1059,Churchgate,
69809784,E69809784,P,"One of most sort after gated residential society near to hiranandani central avenue. Most markets, metro stations, west,central/harbor lines intersections in close proximity distance of our society. Society and building has round the clock security,cctv surveillance, 24 hr water pg gets to use one allocated open podium car parking if available at an addtl payment of rs 2500 pm. Parking visible from our balcony. 3 lifts, clean surroundings pest controlled house with 24 hrs water very well placed gentry.",Residential Apartment,Central Mumbai suburbs,,0,2.0,23.0,1,4,3,22.0,"23,24,5,17,6,19,20,21","03rd Jul, 2023",1687345138000.0,1692787639000,O,R,Lake Pleasant,1,25000,25000,23.0,17230,15196,Y,"{'LATITUDE': '19.117516', 'LONGITUDE': '72.908449'}",99.40621,99.40621,"5,17,20,21,23,24,6,19,103",Lake Pleasant Hall,PAID_OWNER_LISTING,,2023-10-02 00:00:00,1,1070,99.41 sq.m.,"25,000/Bedroom",2 BHK Flat in Powai,,Owner,Owner,2023-07-03 00:00:00,1 month ago,[],"['FURNISHED', 'PRIVATE ROOM']",49.0,"[{'text': '1 Parking'}, {'text': '2 ATMs'}, {'text': '2 Hospitals'}, {'text': '2 Pharmacys'}]",Lake Pleasant,Lake Pleasant,1.0,7,14,Central Mumbai suburbs,15196,Lake Pleasant,Lake Pleasant,4879,Powai,
70483706,B70483706,P,"Pg available for boys/girls in versova below are the prices:

(|) single sharing - 25k
 (||) double sharing - 12k to 15k
 (|||) triple sharing - 7.5k",Residential Apartment,Mumbai Andheri-Dahisar,,0,3.0,11.0,1,0,3,8.0,"24,40,41,42,21","28th Jul, 2023",1690540532000.0,1692524698000,O,R,Varsova,1,14000,14000,11.0,0,0,N,"{'LATITUDE': '19.135215', 'LONGITUDE': '72.823949'}",111.4836,111.4836,"21,24,40,41,42,103","₹14,000, 3 bhk Residential Apartment in Andheri West - Hall",PAID_OWNER_LISTING,"['Air Conditioned', 'Gated Society', 'Furnished']",2024-07-26 00:00:00,1,1200,111.48 sq.m.,"14,000/Bed",3 BHK Flat in Andheri West,,Owner,Owner,2023-07-28 16:05:32,4 weeks ago,[],"['FURNISHED', 'SHARED BY 2']",50.0,"[{'text': '2 Metro Stations'}, {'text': '1 Religious Place'}, {'text': '5 ATMs'}, {'text': '11 Hospitals'}, {'text': '5 Pharmacys'}, {'text': '1 Bus Depot'}, {'text': '1 Library'}]",Varsova,Varsova,2.0,4,218,Mumbai Andheri-Dahisar,0,Varsova,Varsova,4954,Andheri West,
