PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,PROP_NAME,PRICE_SQFT,MAP_DETAILS,AMENITIES,AREA,PRICE,PROP_HEADING,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,location,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,SUPERBUILTUP_SQFT,BUILTUP_SQFT,SUPER_AREA,SUPERAREA_UNIT,SUPER_SQFT
B70365336,S,"Raspunja township, a land estate situated in thakurpukur, kolkata south is a residential development of speedland real estate. It is spanned over a wide area. The project is built with all essential amenities and is in close vicinity to all necessities.",Residential Land,Kolkata South,2.0,1,,250.0,0,0,0,0.0,N,Speedland Raspunja Township,250.0,"{'LATITUDE': '22.43966', 'LONGITUDE': '88.25569'}",,720-2160  sq.ft.,1.8  - 5.4 L,Residential land / Plot in Joka,"['READY TO MOVE', 'NEW BOOKING']",15.0,"[{'category': 'Connectivity', 'text': '2 Connectivities', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '3 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'ReligiousPlace', 'text': '2 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Stadium', 'text': '1 Stadium', 'className': 'stdm', 'icon': 'https://static.99acres.com/universalapp/img/stdm.png'}, {'category': 'Miscellaneous', 'text': '5 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Speedland Raspunja Township,Speedland Raspunja Township,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '844', 'LOCALITY_NAME': 'Joka', 'ADDRESS': None}",,,,,,,,
N68751922,P,"A luxurious pg accommodation is available in the heart of the city of kolkata at theatre road ( Shakespeare sarani) . 

5 minute walking distance from st xaviers college
10 minute walking distance from from bhowanipur college
3 minutes walking distance from jd birla college 
8 minutes walking distance from akash institute
5 minute walking distance from belle vue hospital
8 minutes walking distance from life line hospital
9 minutes walking distance from nightingale nursing home 
10 minutes walking distance from vardan market 
4 minutes walking distance from maharana pratap park
5 minute walking distance from the nature park
5 minute walking distance from mito park 

Facilities:

Air conditioned, 
Geyser, individual cupboard n large beds, 

Security,

 24 hour water supply,

 Washing machine,

 Ironing, 

Cleaning, 

Meals available breakfast, lunch, evening snack n dinner- All cooked fresh at the venue. 

Personal care would be given by the owners for children to feel at home",Residential Apartment,Kolkata Central,,0,4.0,7.0,1,5,3,10.0,"44,23,24,25,47,17,39,6,9,40,30,41,42,31,21,32",Ganga Jamuna Apartment,7.0,"{'LATITUDE': '22.54391', 'LONGITUDE': '88.355401'}","17,21,32,44,23,24,47,39,6,9,40,30,41,42,25,31,105,103",1500 sq.ft.,"11,000/Bed",4 BHK Flat in Shakespeare Sarani,"['FURNISHED', 'SHARED BY 3']",50.0,"[{'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '2 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '14 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '3 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ganga Jamuna Apartment,Ganga Jamuna Apartment,"{'CITY': '30', 'CITY_NAME': 'Kolkata Central', 'LOCALITY_ID': '6859', 'LOCALITY_NAME': 'Shakespeare Sarani ', 'ADDRESS': None}",1.0,4,1500.0,,,,,
L70281512,S,"This well-known project offers 2 BHK apartments in New Town, Kolkata East. With a super built-up area, ranging from 840.0 sq. ft. to 868.0 sq. ft., the apartments are available at an economical price range of Rs. 42 Lac to Rs. 43.4 Lac.

There are 1 towers. A close attention has been paid to each detail for a comfortable living. It has Car Parking, 24x7 Security, RO System, 24/7 Water Supply, InterCom, etc. Loaded with all the modern amenities, the project is certainly a steal deal.",Residential Apartment,Kolkata East,2.0,1,2.0,5000.0,0,0,5,4.0,N,Magnolia Sunshine,5000.0,"{'LATITUDE': '22.59732', 'LONGITUDE': '88.48011'}",,840-868  sq.ft.,42  - 43.4 L,2 BHK Flat in New Town,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",9.0,"[{'category': 'MetroStation', 'text': '1 Metro Station', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '2 Connectivities', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '2 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '1 Railway Station', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}]",Magnolia Sunshine,Magnolia Sunshine,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",,1,,,,,,
W69843582,S,"Eden spring villas is located in joka, kolkata south. Created by eden group, the view is magnificent with the beauty being right outside your door. It offers spacious and skillfully designed 3bhk villas. Extended over a wide area, it provides modern amenities. Every detail is carefully selected and quality crafted. These homes are allow you to dwell into a place full of comfort and peace.",Independent House/Villa,Kolkata South,2.0,1,3.0,5130.0,0,0,5,0.0,N,Eden Spring Villas,5130.0,"{'LATITUDE': '22.44731', 'LONGITUDE': '88.31051'}",,1560 sq.ft.,80.03 L,3 Bedroom House in Joka,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",13.0,"[{'category': 'MetroStation', 'text': '1 Metro Station', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '2 Connectivities', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '4 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '1 Railway Station', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}, {'category': 'Hotel', 'text': '1 Hotels', 'className': 'htl', 'icon': 'https://static.99acres.com/universalapp/img/htl.png'}]",Eden Spring Villas,Eden Spring Villas,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '844', 'LOCALITY_NAME': 'Joka', 'ADDRESS': None}",,,,,1560.0,,,
C70835398,S,"Let your dream of owning a flat come true with Ganguly 4Sight Desire. It offers an exclusive range of 3 BHK flats in Garia, Kolkata South. They are available at price of Rs. 50.69 Lac - Rs. 52.27 Lac and have a super built-up area of 994.0 sq. ft. to 1025.0 sq. ft.

The project is a secured gated community that further has 24x7 security systems. It has round the clock power back up as well as features many more attractive facilities with a host of amenities like Community Hall, Gated Community, Car Parking, Indoor Games, Lift(s), etc. ",Residential Apartment,Kolkata South,2.0,1,3.0,5100.0,0,0,5,7.0,N,Ganguly 4Sight Desire,5100.0,"{'LATITUDE': '22.46878', 'LONGITUDE': '88.38072'}",,994-1025  sq.ft.,50.69  - 52.28 L,3 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW BOOKING']",50.0,"[{'category': 'MetroStation', 'text': '3 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '9 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '3 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ganguly 4Sight Desire,Ganguly 4Sight Desire,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",,1,,,,,,
T70835396,S,"Book your 2 BHK apartment in Garia, Kolkata South at a price ranging from Rs. 36.98 Lac to Rs. 42.48 Lac. The Ganguly 4Sight Desire hosts exclusively designed 1 towers, each presenting an epitome of class and simplicity.

The residential apartments have a super built-up area of 725.0 sq. ft. to 833.0 sq. ft. and are an under construction. With an impressive layout and a comprehensive range of amenities, like 24/7 Water Supply, Lift(s), Community Hall, 24/7 Power Backup, Car Parking, etc., the Ganguly 4Sight Desire leaves no stone unturned to amaze.",Residential Apartment,Kolkata South,2.0,1,2.0,5100.0,0,0,5,7.0,N,Ganguly 4Sight Desire,5100.0,"{'LATITUDE': '22.46878', 'LONGITUDE': '88.38072'}",,725-833  sq.ft.,36.97  - 42.48 L,2 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW BOOKING']",50.0,"[{'category': 'MetroStation', 'text': '3 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '9 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '3 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ganguly 4Sight Desire,Ganguly 4Sight Desire,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",,1,,,,,,
F70835394,S,"Let your dream of owning a flat come true with Ganguly 4Sight Desire. It offers an exclusive range of 1 BHK flats in Garia, Kolkata South. We bring you an amazing deal of a 1 BHK that is currently available at price of Rs. 27.29 Lac and has a super built-up area of 535.0 sq. ft. 

Ganguly 4Sight Desire is a secured gated community that further has 24x7 security systems. It has round the clock power back up as well as features many more attractive facilities with a host of amenities like Lift(s), Community Hall, Indoor Games, Gated Community, Car Parking, etc. ",Residential Apartment,Kolkata South,2.0,1,1.0,5100.0,0,0,5,7.0,N,Ganguly 4Sight Desire,5100.0,"{'LATITUDE': '22.46878', 'LONGITUDE': '88.38072'}",,535 sq.ft.,27.28 L,1 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW BOOKING']",50.0,"[{'category': 'MetroStation', 'text': '3 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '9 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '3 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ganguly 4Sight Desire,Ganguly 4Sight Desire,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",,1,,535.0,,,,
B71345632,S,"A joint venture between keventer 8 shrachi realty. Newtown villas is a first-Of-Its-Kind bungalow living project in newtown, kolkata spread across 10 acres of land. The ultimate luxury is being able to relax and enjoy in your bunglaow. 
 
* front and rear garden for each bungalow 
* servant's quarter with toilet 
* video door phone 
* provision of ac in lv/ dn and bedrooms 
* ev charging point 
* covered car parking space 
* open terrace on 1st floor",Independent House/Villa,Kolkata East,2.0,1,4.0,8515.0,0,0,5,0.0,N,Newtown Villas,8515.0,"{'LATITUDE': '22.580456024324', 'LONGITUDE': '88.496737179445'}",,1512-1872  sq.ft.,1.29  - 1.59 Cr,4 Bedroom House in New Town,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",22.0,"[{'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '2 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '4 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '1 Pharmacy', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'OfficeComplex', 'text': '3 Office Complexes', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'Parking', 'text': '1 Parking', 'className': 'prkng', 'icon': 'https://static.99acres.com/universalapp/img/prkng.png'}, {'category': 'BusDepot', 'text': '3 Bus Depots', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",Newtown Villas,Newtown Villas,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",,,,,,,,
P69854924,S,"Book your 4 BHK apartment in DTC Capital City, Rajarhat, Kolkata East. Having a super built-up area of 1940.0 sq. ft., the property is well ventilated and promises an exclusive view and refreshing vibes.

The project is a superbly designed project set amidst excellent surroundings and offers residents a world-class infrastructure. Look at its range of general amenities that include Party Lawn, Reflexology Park, Amphitheatre, Library, Senior Citizen Sitout and the premium amenities, including Spa, Squash Court, Basketball Court and what not. Now, you can buy this exclusive 4 BHK apartment at Rs. 92 Lac.",Residential Apartment,Kolkata East,2.0,1,4.0,4742.0,0,0,5,20.0,N,DTC Capital City,4742.0,"{'LATITUDE': '22.562087130058', 'LONGITUDE': '88.50552839754'}",,1940 sq.ft.,92 L,4 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",6.0,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Education', 'text': '1 Education', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'Park', 'text': '1 Park', 'className': 'prk', 'icon': 'https://static.99acres.com/universalapp/img/prk.png'}, {'category': 'OfficeComplex', 'text': '1 Office Complex', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}]",DTC Capital City,DTC Capital City,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",,1,,1940.0,,,,
A69854920,S,"Experience a new style of living with DTC Capital City. The project offers an exclusive range of 3 BHK flats in Rajarhat, Kolkata East at a price range of Rs. 48 Lac - Rs. 82 Lac.

These flats have a super built-up area ranging from 1030.0 sq. ft. - 1430.0sq. ft. It is a new launch project. The design is done keeping every small to large needs of residents in consideration. Plus, a comprehensive range of amenities including Salon, Lawn Tennis Court, Amphitheatre, Basketball Court, Cricket Pitch, etc. make it one of the most desirable residential projects in Kolkata East.",Residential Apartment,Kolkata East,2.0,1,3.0,5058.0,0,0,5,20.0,N,DTC Capital City,5058.0,"{'LATITUDE': '22.562087130058', 'LONGITUDE': '88.50552839754'}",,1030-1430  sq.ft.,48  - 82 L,3 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",6.0,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Education', 'text': '1 Education', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'Park', 'text': '1 Park', 'className': 'prk', 'icon': 'https://static.99acres.com/universalapp/img/prk.png'}, {'category': 'OfficeComplex', 'text': '1 Office Complex', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}]",DTC Capital City,DTC Capital City,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",,1,,,,,,
E69854912,S,"Make DTC Capital City your next home. Book your 2 BHK flat in Rajarhat, Kolkata East. With a super built-up area of 910.0 sq. ft., the flat combines the finest design and amenities in Kolkata East to provide a living experience unlike any other. Here is an exclusive deal for you. Buy your 2 BHK flat for Rs. 42 Lac. It is a new launch property which is unique in its perfect harmony of classic form and modern construction.

The features and the amenities like Banquet Hall, Cricket Pitch, Jogging Track, Cafeteria, Reflexology Park and many more make this project an epitome of modern living. Further, the society is well connected with all means of public transport.",Residential Apartment,Kolkata East,2.0,1,2.0,4615.0,0,0,5,20.0,N,DTC Capital City,4615.0,"{'LATITUDE': '22.562087130058', 'LONGITUDE': '88.50552839754'}",,910 sq.ft.,42 L,2 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",6.0,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Education', 'text': '1 Education', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'Park', 'text': '1 Park', 'className': 'prk', 'icon': 'https://static.99acres.com/universalapp/img/prk.png'}, {'category': 'OfficeComplex', 'text': '1 Office Complex', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}]",DTC Capital City,DTC Capital City,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",,1,,910.0,,,,
F69333360,S,"Book your 4 BHK apartment in Chinar Park, Kolkata East at a price ranging from Rs. 1.01 Crore to Rs. 1.08 Crore. The Ascon Era hosts exclusively designed 5 towers, each presenting an epitome of class and simplicity.

The residential apartments have a super built-up area of 1679.0 sq. ft. to 1799.0 sq. ft. and are an under construction. With an impressive layout and a comprehensive range of amenities, like Pool Table, Badminton Court, Gymnasium, Landscape Garden, Wi-Fi Connectivity, etc., the Ascon Era leaves no stone unturned to amaze.",Residential Apartment,Kolkata East,2.0,1,4.0,6000.0,0,0,5,11.0,N,Ascon Era,6000.0,"{'LATITUDE': '22.633414', 'LONGITUDE': '88.459187'}",,1679-1799  sq.ft.,1.01  - 1.08 Cr,4 BHK Flat in Chinar Park,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",11.0,"[{'category': 'Shopping', 'text': '2 Shoppings', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '1 Connectivity', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '2 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '2 Railway Stations', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ascon Era,Ascon Era,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",,1,,,,,,
E69333354,S,"Experience a new style of living with Ascon Era. The project offers an exclusive range of 3 BHK flats in Chinar Park, Kolkata East at a price range of Rs. 68.76 Lac - Rs. 81.6 Lac.

These flats have a super built-up area ranging from 1146.0 sq. ft. - 1360.0sq. ft. It is an under construction project. The design is done keeping every small to large needs of residents in consideration. Plus, a comprehensive range of amenities including Paved Compound, Gated Community, CCTV Camera Security, Sun Deck, Pool Table, etc. make it one of the most desirable residential projects in Kolkata East.",Residential Apartment,Kolkata East,2.0,1,3.0,6000.0,0,0,5,11.0,N,Ascon Era,6000.0,"{'LATITUDE': '22.633414', 'LONGITUDE': '88.459187'}",,1146-1360  sq.ft.,68.76  - 81.6 L,3 BHK Flat in Chinar Park,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",11.0,"[{'category': 'Shopping', 'text': '2 Shoppings', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '1 Connectivity', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '2 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '2 Railway Stations', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ascon Era,Ascon Era,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",,1,,,,,,
J69333348,S,"The project offers 2 BHK apartments in Chinar Park, Kolkata East. These apartments have a super built-up area, ranging from 913.0 sq. ft. to 1083.0 sq. ft. and are available at a price range starting from Rs. 54.78 Lac to Rs. 64.98 Lac.

It is an under construction project, with 5 towers and features an array of facilities including a Indoor Games, Paved Compound, Fire Fighting Systems, 24/7 Water Supply, Children's Play Area. Further the property assures of 24/7 power back up and water supply. Lifts as well as intercom facility is available too.",Residential Apartment,Kolkata East,2.0,1,2.0,6000.0,0,0,5,11.0,N,Ascon Era,6000.0,"{'LATITUDE': '22.633414', 'LONGITUDE': '88.459187'}",,913-1083  sq.ft.,54.78  - 64.98 L,2 BHK Flat in Chinar Park,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",11.0,"[{'category': 'Shopping', 'text': '2 Shoppings', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '1 Connectivity', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '2 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '2 Railway Stations', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Ascon Era,Ascon Era,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",,1,,,,,,
